customer_id,code,name,status,address_used,latitude,longitude,accuracy,match_precision,notes
535,ANYH001,ANYTHING 4 HOME LTD,updated,"Fenton 104
Birrel Street
Fenton
Stoke On Trent, ST4 3ES",52.9929375,-2.151139,10,ROOFTOP,"Google match: '104 Birrell St, Fenton, Stoke-on-Trent ST4 3ES, UK'"
536,ANYS001,WE GET ANY STOCK LTD,updated-low-confidence,"Unit 7A
Butterfield Business Park
Luton
LU2 8DL",51.9118656,-0.3867727,200,GEOMETRIC_CENTER,"Google match: 'Butterfield Business Park, Luton LU2 8DL, UK'; partial match; LOW CONFIDENCE - review manually"
537,ARN001,ARNOTTS DEPARTMENT STORE,updated-low-confidence,"Termonfeckin
Drogheda",53.7244705,-6.3277852,200,GEOMETRIC_CENTER,"Google match: 'Termonfeckin Road, Newtownstalaban, Drogheda, Co. Louth, Ireland'; LOW CONFIDENCE - review manually"
538,AROMA001,AROMATICS LTD,updated-low-confidence,"Unit 2 Parkworks
Ogden Road
Stoke-on-Trent
ST1 3BX",53.0207366,-2.1727452,10,ROOFTOP,"Google match: 'Unit 1, Ogden Rd, Hanley, Stoke-on-Trent ST1 3BX, UK'; partial match; LOW CONFIDENCE - review manually"
539,AS001,AL SHARHAN INDUSTRIES,updated-low-confidence,New York,40.7127753,-74.0059728,3000,APPROXIMATE,"Google match: 'New York, NY, USA'; LOW CONFIDENCE - review manually"
540,ASDA001,ASDA,updated-low-confidence,"ASDA DEPOT 7459
Rockingham Way
Redhouse Interchange,
Doncaster, DN6 7FB",53.575877,-1.2074125,10,ROOFTOP,"Google match: 'Rockingham Way, Redhouse Interchange, Adwick le Street, Doncaster DN6 7FB, UK'; partial match; LOW CONFIDENCE - review manually"
541,ASHM001,ASHTON MARKETING SERVICES,updated-low-confidence,"Unit 5B Soveriegn Park
Industrialest
Lathkillst
LE169EG",52.4691568,-0.9163392,200,GEOMETRIC_CENTER,"Google match: 'Sovereign Park, Lathkill St, Market Harborough LE16 9EG, UK'; partial match; LOW CONFIDENCE - review manually"
542,AV001,AVANI INTERNATIONAL,updated-low-confidence,"Scandic Terminal
North Moss Lane
Stallingborough
DN41 8DD",53.6014462,-0.1716099,200,GEOMETRIC_CENTER,"Google match: 'N Moss Ln, Stallingborough, Grimsby DN41 8DD, UK'; partial match; LOW CONFIDENCE - review manually"
543,B&M001,B&M RETAIL LTD,updated-low-confidence,"ZANDER WAY
WIXAMS
BEDFORD
MK42 6EY",52.0936979,-0.4786843,200,GEOMETRIC_CENTER,"Google match: 'Zander Wy, Bedford MK42 6EY, UK'; LOW CONFIDENCE - review manually"
544,B003,BONNYPACK,updated,"25 West Street
Glasgow
G5 8LP",55.8533562,-4.2647425,50,RANGE_INTERPOLATED,"Google match: '25 West St, Kinning Park, Glasgow G5 8BA, UK'"
545,BAIL001,BAILEYS DIY LTD,updated-low-confidence,"Stowfield Cable
Unit 2C
Lydbrook",51.8526457,-2.5912727,200,GEOMETRIC_CENTER,"Google match: 'Stowfield Rd, Lydbrook GL17, UK'; partial match; LOW CONFIDENCE - review manually"
546,Bar001,BARRY GROUP,updated-low-confidence,"Upper Quartertown
Mallow
Co.Cork",52.1313493,-8.6693149,10,ROOFTOP,"Google match: '48JJ+G7, Quartertown Lower, Mallow, Co. Cork, Ireland'; partial match; LOW CONFIDENCE - review manually"
547,BARN001,BARNEYS BARGAINS,updated,"Unit 8-9
Hartley Avenue
Long Lane
Aintree",53.4613591,-2.951945,50,RANGE_INTERPOLATED,"Google match: '8 Hartley Ave, Liverpool L9 7DB, UK'"
548,BARNS001,BARNSLEY COUNCIL - BMBC,updated-low-confidence,"Cannon Hall Museum. Bark House Lane
Cawthorne
Barnsley
S75 4AT",53.57092249999999,-1.5906056,200,GEOMETRIC_CENTER,"Google match: 'Cannon Hall - Museum, Bark House Ln, Cawthorne, Barnsley S75 4AT, UK'; LOW CONFIDENCE - review manually"
549,BB001,BEST BARGAIN CENTRE,updated-low-confidence,"687 Mitcham Road
Croydon
London
CR0 3AF",51.3896333,-0.1354862,200,GEOMETRIC_CENTER,"Google match: '687 Mitcham Rd, Croydon CR0 3AF, UK'; LOW CONFIDENCE - review manually"
550,BD001,BIG DISCOUNT BARGAIN STORE LTD,updated,"984 Stockport Rd
Manchester
M19 3NN",53.4428242,-2.1912587,10,ROOFTOP,"Google match: '984 Stockport Rd, Levenshulme, Manchester M19 3NN, UK'"
551,BENT001,BENTLEY'S BARGAIN WAREHOUSE LTD,updated-low-confidence,PR69FE,53.6482022,-2.6094243,3000,APPROXIMATE,"Google match: 'Chorley PR6 9FE, UK'; LOW CONFIDENCE - review manually"
552,BENTG001,BENTS GARDEN CENTRE LIMITED,updated-low-confidence,"Warrington Road
Glazebury
Warrington
WA3 5NT",53.4752888,-2.4965643,200,GEOMETRIC_CENTER,"Google match: 'Warrington Rd, Glazebury, Warrington WA3 5NT, UK'; LOW CONFIDENCE - review manually"
553,BEST002,BEST SELLING LIMITED,updated-low-confidence,"Unit A Circular 13 Industrial Estate
Gascoigne Road
Barking
IG11 7LT",51.5297781,0.0823899,200,GEOMETRIC_CENTER,"Google match: 'Gascoigne Rd, Barking IG11 7LT, UK'; partial match; LOW CONFIDENCE - review manually"
554,BEV001,W BEVAN & SONS LTD,updated-low-confidence,"Unit B5-B^
Bay View Shopping Centre
Colwyn Bay
LL29 8DG",53.2953316,-3.7244651,200,GEOMETRIC_CENTER,"Google match: 'Sea View Rd, Colwyn Bay LL29 8DG, UK'; partial match; LOW CONFIDENCE - review manually"
555,BIGS001,BIG SAVE LIMITED,updated-low-confidence,PE25 1PG,53.1931861,0.3443994,3000,APPROXIMATE,"Google match: 'Sea Ln, Ingoldmells, Skegness PE25 1PG, UK'; LOW CONFIDENCE - review manually"
556,BIL001,DISCOUNT DIRECT T/A BILLY'S DISCOUNT,updated-low-confidence,"Discount Direct Ltd
stores
Mason Brook
Loughrea, H62 R729",53.1990527,-8.5651876,3000,APPROXIMATE,"Google match: 'Loughrea, Co. Galway, Ireland'; partial match; LOW CONFIDENCE - review manually"
557,BLU001,BLUS PJS BOX,updated,"Unit 23
Second Avenue
Cookstown Industrial Estate
D24VA4X",53.2950064,-6.3796915,10,ROOFTOP,"Google match: 'Unit 23, Second Ave, Cookstown Industrial Estate, Dublin 24, Ireland'"
558,BO001,E-NET COMPUTERS LTD,updated-low-confidence,"Terston House
1 Hully Hill Road
Edinburgh
EH28 8PH",55.9370235,-3.4044638,10,ROOFTOP,"Google match: 'Terston House, 1 Huly Hill Rd, Newbridge EH28 8PH, UK'; partial match; LOW CONFIDENCE - review manually"
559,BOOHOO001,BOOHOO.COM,updated-low-confidence,"Widowhill Road
Heasandford Industrial Estate
Burnley
BB10 2BQ",53.8067489,-2.2134335,200,GEOMETRIC_CENTER,"Google match: 'Balderstone Ln, Burnley BB10 2TA, UK'; partial match; LOW CONFIDENCE - review manually"
560,BOY001,BOYDS STORES (IRELAND) LTD,updated-low-confidence,"Clanbrassil Street
Dundalk",54.0059519,-6.4025112,200,GEOMETRIC_CENTER,"Google match: 'Clanbrassil St, Townparks, Dundalk, Co. Louth, Ireland'; LOW CONFIDENCE - review manually"
561,Boy002,BOYDS STORES,updated,"14 John Mitchel Place
Newry
BT34 2BP",54.1732859,-6.3377184,10,ROOFTOP,"Google match: '14 John Mitchel Pl, Newry BT34 2BP, UK'"
562,BOY003,W. BOYES & CO LTD,updated-low-confidence,"Hopper Hill Road
Seamer Ind Est
Scarborough
YO11 3YS",54.2329438,-0.4166779,200,GEOMETRIC_CENTER,"Google match: 'Hopper Hill Rd, Eastfield, Scarborough YO11 3YS, UK'; partial match; LOW CONFIDENCE - review manually"
563,BOY004,BOYDS STORES (DROGHEDA) LTD,updated,"110 West St
Dorgheda",53.7150665,-6.3513587,10,ROOFTOP,"Google match: '110 West St, Moneymore, Drogheda, Co. Louth, A92 RF89, Ireland'"
564,BRAN001,BANAGHANS & CO LTD,updated-low-confidence,"Stereame Ind Estate
Limerick Road
Co Tipperary
E45 VX02",52.8605893,-8.2183732,200,GEOMETRIC_CENTER,"Google match: 'Limerick Rd, Stereame, Co. Tipperary, Ireland'; partial match; LOW CONFIDENCE - review manually"
565,BRAV001,BRAVICH LTD,updated,"54 The Mall
Luton
LU1 2TE",51.8784031,-0.4132498,10,ROOFTOP,"Google match: '54 The Mall, Luton LU1 2LJ, UK'"
566,BRC001,BRAND CHOICE,updated-low-confidence,"22 Spitfire Road
Triumph Business Park
Speke Hall Road
Speke, Liverpool, L24 9BF",53.356862,-2.8687882,200,GEOMETRIC_CENTER,"Google match: 'Renown Way, Liverpool L24 9WA, UK'; partial match; LOW CONFIDENCE - review manually"
567,BRIGHT001,BRIGHTSUPPLY LTD,updated-low-confidence,"Ram Mill Unit 3-6
Gordon Street
Chadderton",53.5329999,-2.157969,10,ROOFTOP,"Google match: 'Ram Mill, Chadderton, Oldham OL9 9RH, UK'; partial match; LOW CONFIDENCE - review manually"
568,BS002,BEST SELLING LIMITED,updated-low-confidence,"Gascoigne Road
Barking
London
IG11 7LL",51.531291,0.0811528,200,GEOMETRIC_CENTER,"Google match: 'Gascoigne Rd, Barking IG11, UK'; LOW CONFIDENCE - review manually"
569,BUD001,DO NOT USE,updated,"15 Sentry Lane
Newtownabbey
BT36 4XY",54.6800729,-5.9864305,10,ROOFTOP,"Google match: '15 Sentry Ln, Belfast, Newtownabbey BT36 4XY, UK'"
570,BUD003,TIGER FEET LIMITED,updated-low-confidence,"234 First Avenue
Team Valley Trading Estate
Gateshead
NE11 0NU",54.9426833,-1.6215479,200,GEOMETRIC_CENTER,"Google match: 'First Ave, Gateshead NE11 0NU, UK'; partial match; LOW CONFIDENCE - review manually"
571,BUY001,BUYOLOGY,updated-low-confidence,"Upper Ground Floor
Vincents Walk
Southampton
SO14 1JY",50.9044477,-1.4028711,200,GEOMETRIC_CENTER,"Google match: 'Vincents Walk, Southampton SO14 1JY, UK'; partial match; LOW CONFIDENCE - review manually"
572,BWG002,BWG FOODS,updated-low-confidence,"National Distribution centre
Units D&E
Kailcarberry Business Park
Nangor Road, Dublin 22",53.3185077,-6.4386043,10,ROOFTOP,"Google match: 'Business Park, Nangor Road, Kilcarbery, Dublin 22, D22 X928, Ireland'; partial match; LOW CONFIDENCE - review manually"
573,CANDK001,CANDK STAR LTD,updated-low-confidence,"Unit 45
Kildale business Park
Melitta Road
Kildale, R51 TR74",53.2120434,-6.819470799999999,3000,APPROXIMATE,"Google match: 'Kildare, Co. Kildare, Ireland'; partial match; LOW CONFIDENCE - review manually"
574,CAR001,CARDS N THINGS,updated,"Harbour Place Shopping Centre
Mulligar",53.52805559999999,-7.34,10,ROOFTOP,"Google match: '15 Harbour St, Mullingar, Co. Westmeath, Ireland'"
575,CARD001,CARDZONE LIMITED,updated-low-confidence,"UNIT 107
YORK DESIGNER OUTLET
YO19 4TA",53.92215729999999,-1.0774285,200,GEOMETRIC_CENTER,"Google match: 'St Nicholas Ave, York YO19 4TA, UK'; partial match; LOW CONFIDENCE - review manually"
576,CARDE001,CARDEDGE LTD,updated,"39 Howberry Road
HA8 6SS",51.6097391,-0.2979605,10,ROOFTOP,"Google match: '39 Howberry Rd, Edgware HA8 6SS, UK'"
577,CASS01,CASSANDRA ONLINE,updated-low-confidence,"Unit 2 Marlin Park
Central Way,
Feltham
TW14 0AN",51.45895909999999,-0.4106317,10,ROOFTOP,"Google match: 'Marlin Park Central Way, Feltham TW14 0AN, UK'; partial match; LOW CONFIDENCE - review manually"
578,CAU001,CAUSEWAY PACKAGING LTD,updated-low-confidence,"15 Point Road
Limavady
BT49 OLP",55.1499819,-6.930583100000001,10,ROOFTOP,"Google match: '15 Point Rd, Limavady BT49 0LF, UK'; partial match; LOW CONFIDENCE - review manually"
579,CB001,COLOUR BOX DISCOUNT WORLD,updated,"13 Old Market Place
Banff
AB45 1HE",57.66491639999999,-2.5174079,10,ROOFTOP,"Google match: '13 Old Market Pl, Banff AB45 1GE, UK'"
580,CD001,CDS SUPERSTORES,updated-low-confidence,"Building One - North
Vantage Point Business Village
Mitcheldean
GL17 0DD",51.8686053,-2.4881112,10,ROOFTOP,"Google match: 'Vantage Point, Mitcheldean GL17 0BG, UK'; partial match; LOW CONFIDENCE - review manually"
581,CG001,CLEARANCE GIANT,updated-low-confidence,"mutual Mills 1
Aspinall street
OL104HW
Moiz",53.596303,-2.2114208,200,GEOMETRIC_CENTER,"Google match: 'Aspinall St, Heywood OL10 4HP, UK'; partial match; LOW CONFIDENCE - review manually"
582,CH001,CH IMPORTS LTD,updated-low-confidence,"Unit K Bedford St
Parr Ind Estate
St Helens
WA9 1AP",53.4481737,-2.709688,200,GEOMETRIC_CENTER,"Google match: 'Bedford St, St Helens, Saint Helens WA9, UK'; partial match; LOW CONFIDENCE - review manually"
583,CHA001,CHAPLINS SUPERSTORE,updated-low-confidence,"Galileo Close
Newnham Industrial Estate
Plympton
PL7 4JW",50.393872,-4.0493076,200,GEOMETRIC_CENTER,"Google match: 'Galileo Cl, Plympton, Plymouth PL7 4JW, UK'; LOW CONFIDENCE - review manually"
584,CHO001,CHOICE DISCOUNT STORES LTD,updated-low-confidence,"Stadium Way Warehouse
Units 62/72 Stadium Way
Thundersley
Benfleet,, Essex, SS7 3NZ",51.5750101,0.6052423000000001,50,RANGE_INTERPOLATED,"Google match: '62, 72 Stadium Way, Benfleet SS7 3TS, UK'; partial match; LOW CONFIDENCE - review manually"
585,CHRIS001,THE CHRISTMAS HAT COMPANY,updated,"30 Heathcote Road
Cotteridge
B30 2HU",52.4206283,-1.9247354,10,ROOFTOP,"Google match: '30 Heathcote Rd, Cotteridge, Birmingham B30 2HU, UK'"
586,CJS001,CJ SUPPLIERS,updated,"7 Frida Crescent
Northwich
Cheshire
CW8 1DJ",53.2511494,-2.5209831,50,RANGE_INTERPOLATED,"Google match: '7 Frida Cres, Northwich CW8, UK'"
587,CK001,CK WHOLESALE SUPPLIES LTD,updated-low-confidence,"Emlyn St
Farnworth
Bolton
BL4 7EB",53.5530595,-2.4028474,200,GEOMETRIC_CENTER,"Google match: 'Emlyn St, Farnworth, Bolton BL4 7EB, UK'; LOW CONFIDENCE - review manually"
588,CLINT001,ESQUIRE RETAIL LTD T/A CLINTONS,updated,"Unit 800
Brentton park
Dewsbury
WF129BS",53.67606989999999,-1.6205161,10,ROOFTOP,"Google match: '800 Bretton Park Way, Dewsbury WF12 9BS, UK'"
589,CLO001,CLOETTA ITALIA SRL,updated-low-confidence,"Unit 7 St George's Court
St George's Business Park
Lancashire
PR4 2EF",53.7866903,-2.8932658,10,ROOFTOP,"Google match: '7 St Georges Park, Kirkham, Preston PR4 2EF, UK'; partial match; LOW CONFIDENCE - review manually"
590,CLY001,CLYDE IMPORTERS (SCOTLAND) LTD,updated,"17-25 MacLellan Street
Kinning Park
Glasgow",55.8491339,-4.2901529,10,ROOFTOP,"Google match: '17 Maclellan St, Kinning Park, Glasgow G41 1RR, UK'"
591,CMW001,CRYSTAL MAGICK WHOLESALE,updated-low-confidence,"29 Ozengell Place
Eurokent Business Pk
Ramsgate
CT12 6PB",51.3491353,1.38822,200,GEOMETRIC_CENTER,"Google match: 'EuroKent Business Park, Ozengell Pl, Newington, Ramsgate CT12 6NE, UK'; partial match; LOW CONFIDENCE - review manually"
592,COC001,C.O.C TRADING,updated-low-confidence,"Wilton Road
Grimsby",53.5360921,-0.0453747,200,GEOMETRIC_CENTER,"Google match: 'Wilton Rd, Humberston, Grimsby DN36, UK'; LOW CONFIDENCE - review manually"
593,com001,COMERCIAL CAUS S.A.,updated-low-confidence,Alcarras,41.5632511,0.5244194,3000,APPROXIMATE,"Google match: 'Alcarràs, 25180, Lleida, Spain'; LOW CONFIDENCE - review manually"
594,COMPS001,COMPANY SHOP LIMITED,updated-low-confidence,"Wentworth Ind est
Tankersley
S75 3BH",53.4981698,-1.4842015,3000,APPROXIMATE,"Google match: 'Tankersley, Barnsley S75 3BH, UK'; partial match; LOW CONFIDENCE - review manually"
595,COOP001,BESTWAY PHARMACY NDC LTD,updated-low-confidence,"c/o Alliance Healthcare Distribution Ltd
Unit 1 High View Road,
South Normanton
Derbyshire, DE55 2DT",53.1104892,-1.3223833,10,ROOFTOP,"Google match: '1 High View Rd, South Normanton, Alfreton DE55 2DT, UK'; partial match; LOW CONFIDENCE - review manually"
596,CS001,CHARLIES STORES LIMITED,skipped-no-address,,,,,,
597,D003,DONALS,updated-low-confidence,"Edward Street
Newbridge",53.1781912,-6.8008135,200,GEOMETRIC_CENTER,"Google match: 'Edward St, Moorfield, Newbridge, Co. Kildare, Ireland'; LOW CONFIDENCE - review manually"
598,DAI001,DO NOT USE,updated-low-confidence,"4 Homes
Cashel",52.51590969999999,-7.8915829,3000,APPROXIMATE,"Google match: 'Cashel, Co. Tipperary, Ireland'; partial match; LOW CONFIDENCE - review manually"
599,Dairy001,DAIRYGOLD TRADING LIMITED (AGRI GROUP),updated-low-confidence,"Co-Op Superstores
Killumney
Ovens",51.87069899999999,-8.6535218,200,GEOMETRIC_CENTER,"Google match: 'Grange, Co. Cork, P31 HX32, Ireland'; partial match; LOW CONFIDENCE - review manually"
600,DAN001,DANGAARD ELECTRONICS EXPORT A/S,updated-low-confidence,"Husumer Strasse 200
D-24941 Flensburg
(Gate 36-39)",54.7622694,9.410107499999999,200,GEOMETRIC_CENTER,"Google match: 'Husumer Str. 200, 24941 Flensburg, Germany'; partial match; LOW CONFIDENCE - review manually"
601,DC001,D C IMPEX LTD,updated,"33-35 High Street
Harlesden
London
NW10 4NJ",51.5364671,-0.2476169,10,ROOFTOP,"Google match: '33 High St, London NW10 4NE, UK'"
602,Des001,HS TRADING T/A THE DESIGN ROOM,updated,"78 Whitecrook Street Clydebank
Dumbarton
G81 1QF",55.9017368,-4.399311099999999,10,ROOFTOP,"Google match: '78 Whitecrook St, Clydebank G81 1QF, UK'"
603,DIRAC001,DIRAC GROUP,skipped-no-address,,,,,,
604,DM001,DAVID MCNEIL RETAIL LTD,updated,"Hermitage Cottage
Paxton Terrace
Eyemouth
TD14 5EL",55.8720131,-2.0917198,10,ROOFTOP,"Google match: 'The Hermitage Cottage, 1A Paxton Terrace, Eyemouth TD14 5EL, UK'"
605,DOLL001,AHLBERG DOLLARSTORE AB,updated-low-confidence,"Centrallagret
Lager Svenstavik
Skandersen 580
845 61 Svenstavik",62.76731989999999,14.4347078,3000,APPROXIMATE,"Google match: 'Svenstavik, Sweden'; partial match; LOW CONFIDENCE - review manually"
606,DU001,DUVETCO LTD,updated-low-confidence,"Kingmoor Flat
Unit A Kingmoor Pk
Carlisle",54.9244661,-2.9680665,200,GEOMETRIC_CENTER,"Google match: 'Kingmoor Park Rd, Carlisle CA6, UK'; partial match; LOW CONFIDENCE - review manually"
607,EAS001,EASONS LIMITED,updated-low-confidence,"Unit 1
Dublin Airport Logistics Park,
St. Margaret's Road
St. Margarets",53.41869999999999,-6.31226,200,GEOMETRIC_CENTER,"Google match: 'Newtown, Dublin Airport Logistics Park, Co. Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
608,EASY001,EASYGIFT TRADING LIMITED,updated-low-confidence,"Arrow Mill
Queensway
Castleton
OL11 2YW",53.59478559999999,-2.1734135,200,GEOMETRIC_CENTER,"Google match: 'Arrow Mill, Queensway, Rochdale OL11 2NY, UK'; LOW CONFIDENCE - review manually"
609,EC001,E C WHOLESALE,updated-low-confidence,"Unit 32 Glenwood Business Centre
Poleglass,
Belfast
BT17 0QL - Tail lift",54.5699169,-6.0351341,10,ROOFTOP,"Google match: 'Glenwood Business Centre, Dunmurry, Belfast BT17 0QL, UK'; partial match; LOW CONFIDENCE - review manually"
610,ECC001,ECC OU,updated-low-confidence,"Rätsepa Aruvälja tee Ilmandu Harku vald
Harjumaa 76905 Estonia",59.4465254,24.4658164,200,GEOMETRIC_CENTER,"Google match: 'Aruvälja tee, Ilmandu, 76904 Harju maakond, Estonia'; partial match; LOW CONFIDENCE - review manually"
611,EDC001,EASTSIDE DISCOUNT CENTRE LTD,updated-low-confidence,"Banff
Banffshire
AB45 1HE",57.665054,-2.5164662,3000,APPROXIMATE,"Google match: 'Banff AB45 1HE, UK'; partial match; LOW CONFIDENCE - review manually"
612,EFG001,EFG HOUSEWARES,updated-low-confidence,"29 Mollison Avenue
Brimsdown
Middx
EN3 7NJ",51.6657282,-0.0239707,10,ROOFTOP,"Google match: '29 Mollison Ave, Enfield EN3 7NL, UK'; partial match; LOW CONFIDENCE - review manually"
613,EMP001,EMPIRE RETAIL LIMITED,updated-low-confidence,"Units 3&4 Bolands Retail Park
Cork Road
Waterford",52.2418819,-7.167014699999999,10,ROOFTOP,"Google match: 'Butlerstown Roundabout, Cork Rd, Butlerstown North, Waterford, Ireland'; partial match; LOW CONFIDENCE - review manually"
614,ES001,MONTROSE RETAIL LTD,updated-low-confidence,"Unit C
The Old Factory
28 Bluebell Ind Est
Bluebell Avenue,, Dublin 12",53.3310336,-6.3451596,200,GEOMETRIC_CENTER,"Google match: 'Bluebell Ave, Dublin, Ireland'; partial match; LOW CONFIDENCE - review manually"
615,ESOL001,ESSENCE OF LIVING LIMITED,updated,"Big Yellow Self Storage
Edmonton
8 Advent Way
London",51.6119038,-0.04561,10,ROOFTOP,"Google match: '8 Advent Way, London N18 3AF, UK'"
616,EURGREAT001,ALL EUROGREAT LTD,geocode-failed,"Unit 26/27
Bridgewater Shopping Centre
North Quay
Y14 TD27",,,,,Address could not be geocoded
617,EURO004,HOME STORE,updated-low-confidence,"Barrow Valley Retail Park
Carlow
R93 T2W2",52.8453551,-6.946748899999999,3000,APPROXIMATE,"Google match: 'Graigue, Co. Laois, R93 T2W2, Ireland'; LOW CONFIDENCE - review manually"
618,EUROS001,EUROSAVER,updated,"68 Scraghey Road
Castlederg
BT81 7SL",54.6418478,-7.648239199999999,10,ROOFTOP,"Google match: '68 Scraghy Rd, Killen, Castlederg BT81 7SL, UK'"
619,EXC001,EXCLUSIVE DEALS LTD,updated-low-confidence,"Unit 8C Riversdale
Industrial Estate
Hacken Lane
BL3 1SJ",53.5681278,-2.4026179,200,GEOMETRIC_CENTER,"Google match: 'Hacken Ln, Darcy Lever, Bolton BL3 1SJ, UK'; partial match; LOW CONFIDENCE - review manually"
620,Exe001,IN-EXCESS,updated,"Anchor House
Netherhampton Road
Salisbury
SP2 8RA",51.0614556,-1.8253687,10,ROOFTOP,"Google match: 'Anchor House, Netherhampton Rd, Harnham, Netherhampton, Salisbury SP2 8RA, UK'"
621,F&J001,F&J STANLEY,updated-low-confidence,"Unit 34 City Quay Shopping Centre
Waterford City",52.2572983,-7.1115235,3000,APPROXIMATE,"Google match: 'Waterford, Ireland'; partial match; LOW CONFIDENCE - review manually"
622,FAC002,THE ORIGINAL FACTORY SHOP LIMITED,updated-low-confidence,"Orient Bus. Park
Farrington Road
Burnley
BB11 5UB",53.7787226,-2.2744392,200,GEOMETRIC_CENTER,"Google match: 'Farrington Rd, Burnley BB11, UK'; partial match; LOW CONFIDENCE - review manually"
623,FAR001,FARNE GIFT SHOP,updated,"8 Seafield Rd
Seahouses
NE68 7SN",55.5821586,-1.6536099,10,ROOFTOP,"Google match: '8 Seafield Rd, Seahouses NE68 7SN, UK'"
624,FARM001,FARMFOODS LIMITED,updated,"Unit 5A
Goldcrest Way
Severn Beach
BS35 4GH",51.543564,-2.643354,10,ROOFTOP,"Google match: '5a Goldcrest Way, Severn Beach, Bristol BS35 4GH, UK'"
625,FFIND001,FAB FINDS LIMITED,updated-low-confidence,"Desford Road
Kirby Muxlow
LE9 2BJ",52.6369784,-1.233414,200,GEOMETRIC_CENTER,"Google match: 'Desford Rd, Kirby Muxloe, Leicester LE9, UK'; LOW CONFIDENCE - review manually"
626,FILC001,FILCO SUPERMARKETS LTD,updated-low-confidence,"Unit 1 Vale Business Park
Llandow
CT71 7PF",51.43993469999999,-3.4984117,200,GEOMETRIC_CENTER,"Google match: 'Vale Business Park, Cowbridge CF71 7PF, UK'; partial match; LOW CONFIDENCE - review manually"
627,FIRM001,FAMIFLORA SA,geocode-failed,Oude Aal,,,,,Address could not be geocoded
628,FLUTTER001,FLUTTERBYES LIMITED,updated-low-confidence,"Wald Road
Bromley
BR1 2WD",51.3990421,0.0333183,3000,APPROXIMATE,"Google match: 'Bromley BR1 2WD, UK'; partial match; LOW CONFIDENCE - review manually"
